Year	WYMon	Basin	ppt_mm	pet_mm	tmx_C	tmn_C	tav_C	snw_mm	mlt_mm	sbl_mm	pck_mm	exc_mm	aet_mm	rch_mm	cwd_mm	run_mm	str_mm	rch_acft	run_acft	Basin_area_m^2
1987	3	12	18.12	0	1.23	-10.32	-4.54	18.12	0	3.97	14.15	18.12	0	0	0	0	37.71	0	0	72900
1987	4	12	83.51	0	-3.22	-14.1	-8.66	83.51	0	3.97	93.69	83.51	0	0	0	0	37.71	0	0	72900
1987	5	12	122.55	0	-0.4	-13.98	-7.19	122.55	0	3.97	212.27	122.55	0	0	0	0	37.71	0	0	72900
1987	6	12	63.39	0	0.9	-11.21	-5.16	63.39	0	3.97	271.69	63.39	0	0	0	0	37.71	0	0	72900
1987	7	12	16.36	30.04	7.8	-5.84	0.98	11.2	0	7.9	274.99	0	0	0	0	0	42.87	0	0	72900
1987	8	12	53.3	41.81	6.6	-1.69	2.46	33.37	264.46	9.44	34.45	11.49	0	117.8	0	166.42	43.05	7	9.8	72900
1987	9	12	23.1	120.26	13.55	1.85	7.7	3.26	18	19.71	0	0	62.85	0	57.4	0	18.04	0	0	72900
1987	10	12	23.53	122.9	14.18	3.1	8.64	0.85	0	0.85	0	0	22.68	0	100.22	0	18.04	0	0	72900
1987	11	12	1.39	134.9	16.72	7.03	11.88	0	0	0	0	0	1.39	0	133.51	0	18.04	0	0	72900
1987	12	12	0.79	105.39	13.44	3.31	8.38	0.01	0	0.01	0	0	0.78	0	104.61	0	18.04	0	0	72900
1988	1	12	30.57	49.58	9.81	-0.27	4.77	11.43	0.98	10.46	0	0	20.11	0	29.47	0	18.04	0	0	72900
1988	2	12	92.1	0	0.58	-7.15	-3.29	92.1	0	3.97	88.13	92.1	0	0	0	0	18.04	0	0	72900
1988	3	12	91.34	0	-2.87	-11.68	-7.28	91.34	0	3.97	175.5	91.34	0	0	0	0	18.04	0	0	72900
1988	4	12	238.25	0	-1.79	-11.78	-6.79	238.25	0	3.97	409.78	238.25	0	0	0	0	18.04	0	0	72900
1988	5	12	12.77	2.56	4.27	-10.8	-3.27	12.12	0	4.3	417.59	10.21	0	0	0	0	18.69	0	0	72900
1988	6	12	16.45	4.9	4.51	-9.85	-2.67	15.29	0	4.61	428.28	11.55	0	0	0	0	19.85	0	0	72900
1988	7	12	35.79	4.81	4.27	-7.87	-1.8	33.52	0	4.6	457.2	30.98	0	0	0	0	22.12	0	0	72900
1988	8	12	23.08	25.13	6.25	-4.55	0.85	17.2	0	7.26	467.15	0	0	0	0	0	28	0	0	72900
1988	9	12	14.81	102.87	11.78	1.26	6.52	3.15	452.87	17.43	0	0	102.87	117.8	0	228.81	43.05	7	13.5	72900
1988	10	12	17.28	152.8	18.24	6.22	12.23	0	0	0	0	0	42.29	0	110.51	0	18.04	0	0	72900
1988	11	12	19.18	132.4	15.94	7.01	11.47	0	0	0	0	0	19.18	0	113.22	0	18.04	0	0	72900
1988	12	12	17.34	92.76	12.74	2.48	7.61	1.72	0	1.72	0	0	15.62	0	77.14	0	18.04	0	0	72900
1989	1	12	14.06	63.28	12.07	0.41	6.24	3.73	0	3.73	0	0	10.33	0	52.95	0	18.04	0	0	72900
1989	2	12	110.42	0	2.38	-8.71	-3.17	110.42	0	3.97	106.45	110.42	0	0	0	0	18.04	0	0	72900
1989	3	12	97.7	0	-0.58	-12.97	-6.78	97.7	0	3.97	200.18	97.7	0	0	0	0	18.04	0	0	72900
